You entered a buffer length of 20
gx, gy, gz, xavg, yavg, zavg, xmax, ymax, zmax, zmin, ymin, zmin
0.029116, 0.776842, 0.489837, -0.030367, 0.600568, 0.799188, 0.040347, 0.412318, 1.064091, -0.081731, 0.412318, 1.064091
-0.083806, 0.864738, 0.698102, -0.035732, 0.586156, 0.827242, 0.040347, 0.488616, 1.050906, -0.078191, 0.488616, 1.050906
-0.125313, 0.905634, 0.720320, -0.033687, 0.575084, 0.844864, 0.040347, 0.643289, 1.050540, -0.042910, 0.643289, 1.050540
-0.123604, 0.800525, 0.627663, -0.024324, 0.563377, 0.864524, 0.061954, 0.671489, 1.113532, 0.061954, 0.671489, 1.113532
-0.059635, 0.753525, 0.622414, -0.008985, 0.548166, 0.890777, 0.183178, 0.496307, 1.152719, 0.183178, 0.496307, 1.152719
-0.041934, 0.742782, 0.667826, 0.001978, 0.537392, 0.914289, 0.159617, 0.538058, 1.092657, 0.159617, 0.538058, 1.092657
-0.092352, 0.685039, 0.724715, 0.006189, 0.538021, 0.924056, 0.042300, 0.755356, 0.863151, 0.042300, 0.755356, 0.863151
-0.054996, 0.703351, 0.677715, 0.014295, 0.535329, 0.925527, 0.069767, 0.631203, 0.754135, 0.069767, 0.631203, 0.754135
-0.015931, 0.747665, 0.758042, 0.021602, 0.530245, 0.927339, 0.091131, 0.601660, 0.713972, 0.091131, 0.601660, 0.713972
-0.073064, 0.650247, 0.740463, 0.021870, 0.518214, 0.923775, 0.091131, 0.507050, 0.686749, -0.010560, 0.507050, 0.686749
-0.051090, 0.585546, 0.837759, 0.025630, 0.511573, 0.917671, 0.002136, 0.517427, 0.618385, 0.002136, 0.517427, 0.618385
-0.011536, 0.503632, 0.858024, 0.030043, 0.511671, 0.904645, 0.037173, 0.587499, 0.577245, 0.037173, 0.587499, 0.577245
0.023256, 0.445767, 0.875603, 0.036660, 0.528639, 0.884246, 0.120796, 0.843008, 0.450040, 0.120796, 0.843008, 0.450040
-0.068913, 0.433925, 0.840322, 0.044479, 0.558732, 0.862479, 0.179637, 1.047610, 0.440273, 0.179637, 1.047610, 0.440273
-0.036684, 0.347006, 0.858512, 0.050510, 0.586858, 0.850510, 0.051700, 0.996460, 0.600928, 0.051700, 0.996460, 0.600928
0.029360, 0.360679, 0.888055, 0.053140, 0.616755, 0.838424, 0.015931, 0.944943, 0.616798, 0.015931, 0.944943, 0.616798
0.038149, 0.374107, 0.955686, 0.053531, 0.641494, 0.820204, 0.037173, 0.855460, 0.523653, 0.037173, 0.855460, 0.523653
0.153024, 0.462492, 0.996094, 0.053873, 0.662510, 0.794281, 0.044986, 0.794421, 0.437222, 0.044986, 0.794421, 0.437222
0.040347, 0.455533, 1.082525, 0.050766, 0.678118, 0.765025, 0.090887, 0.774644, 0.410975, 0.090887, 0.774644, 0.410975
-0.081731, 0.412318, 1.064091, 0.054788, 0.696686, 0.731527, 0.120796, 0.826894, 0.412562, 0.120796, 0.826894, 0.412562
-0.078191, 0.488616, 1.050906, 0.060868, 0.719618, 0.695257, 0.039858, 0.870964, 0.338705, 0.039858, 0.870964, 0.338705
-0.042910, 0.643289, 1.050540, 0.066087, 0.740359, 0.659043, 0.026186, 0.903437, 0.326619, 0.026186, 0.903437, 0.326619
0.061954, 0.671489, 1.113532, 0.068797, 0.755204, 0.620326, 0.011292, 0.940182, 0.276201, 0.011292, 0.940182, 0.276201
0.183178, 0.496307, 1.152719, 0.067906, 0.768382, 0.578777, 0.044131, 0.935055, 0.282549, 0.044131, 0.935055, 0.282549
0.159617, 0.538058, 1.092657, 0.060953, 0.789611, 0.536965, 0.044131, 0.920894, 0.316487, 0.044131, 0.920894, 0.316487
0.042300, 0.755356, 0.863151, 0.054831, 0.808863, 0.497540, 0.037173, 0.923091, 0.304157, 0.037173, 0.923091, 0.304157
0.069767, 0.631203, 0.754135, 0.055246, 0.818043, 0.463957, 0.050601, 0.938961, 0.191479, 0.050601, 0.938961, 0.191479
0.091131, 0.601660, 0.713972, 0.053433, 0.831960, 0.437039, 0.033510, 0.909540, 0.215772, 0.033510, 0.909540, 0.215772
-0.010560, 0.507050, 0.686749, 0.050479, 0.848215, 0.409821, 0.032045, 0.926753, 0.169627, 0.032045, 0.926753, 0.169627
0.002136, 0.517427, 0.618385, 0.051694, 0.869932, 0.382970, 0.013734, 0.941403, 0.149728, 0.013734, 0.941403, 0.149728
0.037173, 0.587499, 0.577245, 0.051767, 0.891857, 0.360368, 0.003601, 0.955930, 0.166331, 0.003601, 0.955930, 0.166331
0.120796, 0.843008, 0.450040, 0.051462, 0.912196, 0.340347, 0.031069, 0.994262, 0.176830, 0.031069, 0.994262, 0.176830
0.179637, 1.047610, 0.440273, 0.048740, 0.921614, 0.328133, 0.066349, 1.031374, 0.205762, 0.066349, 1.031374, 0.205762
0.051700, 0.996460, 0.600928, 0.040890, 0.922377, 0.312891, 0.022645, 1.062870, 0.135445, 0.022645, 1.062870, 0.135445
0.015931, 0.944943, 0.616798, 0.039437, 0.925557, 0.288915, 0.022645, 1.060062, 0.121406, 0.022645, 1.060062, 0.121406
0.037173, 0.855460, 0.523653, 0.039889, 0.929372, 0.264146, 0.024965, 1.021241, 0.121406, 0.024965, 1.021241, 0.121406
0.044986, 0.794421, 0.437222, 0.037246, 0.933364, 0.243020, 0.024965, 0.935299, 0.101141, -0.015687, 0.935299, 0.101141
0.090887, 0.774644, 0.410975, 0.033895, 0.936752, 0.224593, 0.024965, 0.862174, 0.068669, -0.022035, 0.862174, 0.068669
0.120796, 0.826894, 0.412562, 0.028060, 0.944333, 0.208283, 0.024965, 0.926265, 0.084783, -0.025819, 0.926265, 0.084783
0.039858, 0.870964, 0.338705, 0.021693, 0.952402, 0.192565, 0.024965, 0.988281, 0.098212, -0.006531, 0.988281, 0.098212
0.026186, 0.903437, 0.326619, 0.017652, 0.962070, 0.180431, 0.024965, 1.064335, 0.096014, -0.040957, 1.064335, 0.096014
