You entered a buffer length of 100
gx, gy, gz, xavg, yavg, zavg, xmax, ymax, zmax, zmin, ymin, zmin
-0.120063, -0.282549, -1.004883, -0.101163, 0.416631, 0.117779, 0.033754, 0.606788, 0.825429, -0.103095, 0.606788, 0.825429
-0.136788, -0.302448, -0.996460, -0.100723, 0.425835, 0.135797, 0.033754, 0.637917, 0.796863, -0.075993, 0.637917, 0.796863
-0.133370, -0.292681, -0.965696, -0.099380, 0.434956, 0.153181, 0.033754, 0.609595, 0.741928, -0.002503, 0.609595, 0.741928
-0.122871, -0.303424, -0.991332, -0.097908, 0.443677, 0.169809, 0.013856, 0.579442, 0.697125, 0.013856, 0.579442, 0.697125
-0.153635, -0.317585, -1.012574, -0.096021, 0.452970, 0.185861, 0.065739, 0.625832, 0.613868, 0.065739, 0.625832, 0.613868
-0.168040, -0.300617, -0.964475, -0.094995, 0.462387, 0.200971, 0.065739, 0.624123, 0.498382, -0.050967, 0.624123, 0.498382
-0.158396, -0.316975, -0.960325, -0.095689, 0.473901, 0.214576, 0.065739, 0.850821, 0.396081, -0.237502, 0.850821, 0.396081
-0.157053, -0.330037, -0.976805, -0.097322, 0.485800, 0.227613, 0.065739, 0.872917, 0.343344, -0.321614, 0.872917, 0.343344
-0.155832, -0.335653, -1.033571, -0.099214, 0.497688, 0.240317, 0.065739, 0.858756, 0.293658, -0.346274, 0.858756, 0.293658
-0.156931, -0.332357, -1.005371, -0.100404, 0.509549, 0.253426, 0.065739, 0.850455, 0.277300, -0.274858, 0.850455, 0.277300
-0.162180, -0.282549, -1.001343, -0.101469, 0.521483, 0.265757, 0.065739, 0.861076, 0.227736, -0.263383, 0.861076, 0.227736
-0.115791, -0.207471, -0.986571, -0.102332, 0.532723, 0.278273, 0.065739, 0.841421, 0.250198, -0.248489, 0.841421, 0.250198
-0.122627, -0.170115, -1.010987, -0.103152, 0.543051, 0.290559, 0.065739, 0.825307, 0.242019, -0.197827, 0.825307, 0.242019
-0.121895, -0.131661, -1.019655, -0.103246, 0.553906, 0.303039, 0.065739, 0.915400, 0.237014, -0.132027, 0.915400, 0.237014
-0.116279, -0.051334, -1.001099, -0.103700, 0.564738, 0.315556, 0.065739, 0.951535, 0.232131, -0.167308, 0.951535, 0.232131
-0.110175, 0.015931, -0.993774, -0.105353, 0.575450, 0.327547, 0.065739, 1.019899, 0.197949, -0.281572, 1.019899, 0.197949
-0.095892, 0.067448, -0.986449, -0.107616, 0.585164, 0.338906, 0.065739, 0.987304, 0.142160, -0.336507, 0.987304, 0.142160
-0.072575, 0.176585, -0.890374, -0.109769, 0.594062, 0.349760, 0.065739, 0.957273, 0.098944, -0.311115, 0.957273, 0.098944
-0.077214, 0.325642, -0.783800, -0.112138, 0.601676, 0.359486, 0.065739, 0.937984, 0.082219, -0.309528, 0.937984, 0.082219
-0.165843, 0.446499, -0.790881, -0.114648, 0.607757, 0.367535, 0.065739, 0.933712, 0.021058, -0.328206, 0.933712, 0.021058
-0.098212, 0.471159, -0.787463, -0.116668, 0.612439, 0.375074, 0.065739, 0.914668, 0.021058, -0.367881, 0.914668, -0.036929
-0.084417, 0.496063, -0.755112, -0.120146, 0.615803, 0.382011, 0.065739, 0.807605, 0.021058, -0.446011, 0.807605, -0.093817
-0.109687, 0.539279, -0.714948, -0.123665, 0.619238, 0.388282, 0.065739, 0.839590, 0.021058, -0.436245, 0.839590, -0.127999
-0.104071, 0.546725, -0.775011, -0.126546, 0.622754, 0.394121, 0.065739, 0.890862, 0.021058, -0.397790, 0.890862, -0.131050
-0.111762, 0.598608, -0.709089, -0.129539, 0.626738, 0.400592, 0.065739, 0.945065, 0.021058, -0.403406, 0.945065, -0.127876
-0.109931, 0.560398, -0.749985, -0.133569, 0.628541, 0.405732, 0.065739, 0.778917, 0.021058, -0.514741, 0.778917, -0.195141
-0.072087, 0.596167, -0.736312, -0.136639, 0.629836, 0.410571, 0.065739, 0.689922, 0.021058, -0.416957, 0.689922, -0.266068
-0.108222, 0.615943, -0.686382, -0.140043, 0.630981, 0.415548, 0.065739, 0.710676, 0.021058, -0.412440, 0.710676, -0.238601
